studentid;emaildatum;anzahl_emails
31236804;20.08.2020;1
31252452;20.08.2020;1
31239858;13.08.2020;1
31234494;13.08.2020;1
31256085;13.08.2020;1
31222377;20.08.2020;1
31253994;20.08.2020;1
31226706;13.08.2020;1
30144405;20.08.2020;1
30854286;20.08.2020;1
31232262;20.08.2020;1
31229658;14.08.2020;1
31211586;20.08.2020;1
31251318;14.08.2020;1
31232313;14.08.2020;1
31240806;20.08.2020;1
31249167;20.08.2020;1
31243938;14.08.2020;1
31256853;14.08.2020;1
31234041;14.08.2020;1
31219410;14.08.2020;1
31247772;14.08.2020;1
31145451;14.08.2020;1
31234041;21.08.2020;1
31253223;14.08.2020;1
31236648;14.08.2020;1
31240944;21.08.2020;1
31233222;21.08.2020;1
31237890;15.08.2020;1
31250877;15.08.2020;1
31253346;21.08.2020;1
31258647;21.08.2020;1
31226019;15.08.2020;2
31228425;15.08.2020;1
31227084;15.08.2020;1
31028982;22.08.2020;1
31233408;22.08.2020;1
31253256;15.08.2020;1
31245879;15.08.2020;1
31234041;22.08.2020;1
31246512;22.08.2020;1
31246611;22.08.2020;1
28057623;22.08.2020;1
31239027;22.08.2020;1
31004682;16.08.2020;1
31239588;22.08.2020;1
31237203;22.08.2020;1
31248585;16.08.2020;1
31245168;29.08.2020;1
31237713;29.08.2020;1
30851823;29.08.2020;1
28077948;29.08.2020;1
31221054;23.08.2020;1
31228194;29.08.2020;1
31217418;29.08.2020;1
27364221;23.08.2020;1
31228302;23.08.2020;1
31044459;30.08.2020;1
31248441;30.08.2020;1
31240701;30.08.2020;1
31226706;24.08.2020;1
30806802;24.08.2020;1
30198807;30.08.2020;1
31253403;24.08.2020;1
31258746;24.08.2020;1
31238805;24.08.2020;1
31253007;31.08.2020;1
31129812;31.08.2020;1
31241349;25.08.2020;1
30558822;26.08.2020;1
31260090;26.08.2020;1
31227894;26.08.2020;1
28015575;26.08.2020;1
31250733;26.08.2020;1
31234782;26.08.2020;1
31238196;01.09.2020;1
31233423;26.08.2020;1
31231596;26.08.2020;1
31241244;26.08.2020;1
31231776;27.08.2020;1
31220040;02.09.2020;1
30212961;02.09.2020;1
31229436;27.08.2020;1
31248705;27.08.2020;1
31249944;02.09.2020;1
31230699;02.09.2020;1
31228776;02.09.2020;1
31231461;27.08.2020;1
31249482;02.09.2020;1
31253778;27.08.2020;1
31233429;02.09.2020;1
31239027;28.08.2020;1
28055844;28.08.2020;1
31247397;03.09.2020;1
31258662;03.09.2020;1
31232643;03.09.2020;1
31284576;28.08.2020;1
31239963;28.08.2020;1
31246587;03.09.2020;1
31252452;03.09.2020;1
31245825;03.09.2020;1
27434208;03.09.2020;1
30413823;28.08.2020;1
31238994;03.09.2020;1
31229751;28.08.2020;1
31244106;03.09.2020;1
31237572;29.08.2020;1
31214115;04.09.2020;1
31237203;04.09.2020;1
30884904;04.09.2020;1
31248495;04.09.2020;1
31240971;04.09.2020;1
31229082;04.09.2020;1
31231146;04.09.2020;1
31250688;04.09.2020;1
30894378;25.09.2020;1
31237782;25.09.2020;1
30638973;25.09.2020;1
31228155;25.09.2020;1
31251258;25.09.2020;1
31232262;25.09.2020;1
31220436;08.09.2020;1
31242303;08.09.2020;1
30094335;09.09.2020;1
31227984;09.09.2020;1
31218687;26.09.2020;1
31241265;26.09.2020;1
30618747;26.09.2020;1
31247205;26.09.2020;1
31245732;09.09.2020;2
31228650;26.09.2020;1
31239525;26.09.2020;1
31229544;26.09.2020;1
31252470;09.09.2020;1
31224711;26.09.2020;1
31238769;26.09.2020;1
31243242;26.09.2020;1
31240653;09.09.2020;1
31232064;09.09.2020;1
31222239;09.09.2020;1
31248429;27.09.2020;1
31145778;27.09.2020;1
31242693;27.09.2020;1
31248585;27.09.2020;1
31235292;04.09.2020;1
30758625;10.09.2020;1
30986232;04.09.2020;1
31227231;10.09.2020;1
31234494;04.09.2020;1
31236873;10.09.2020;1
31012128;04.09.2020;1
31259541;04.09.2020;1
31243461;04.09.2020;1
31219161;10.09.2020;1
31113558;10.09.2020;1
31258632;05.09.2020;1
31227015;05.09.2020;1
30829062;05.09.2020;1
31233939;05.09.2020;1
31128033;05.09.2020;1
31233885;11.09.2020;1
31241256;05.09.2020;1
31222680;05.09.2020;1
31211586;11.09.2020;1
31286478;11.09.2020;1
31020687;06.09.2020;1
31252257;06.09.2020;1
31260171;12.09.2020;1
31232643;06.09.2020;1
31151901;06.09.2020;1
31237083;12.09.2020;1
27374808;12.09.2020;1
31235100;06.09.2020;1
31228686;07.09.2020;1
30647718;07.09.2020;1
30941847;12.09.2020;1
31233264;12.09.2020;1
31238556;12.09.2020;1
31020687;07.09.2020;1
31232643;13.09.2020;1
31227588;13.09.2020;1
31242162;14.09.2020;4
31229298;14.09.2020;1
31252452;14.09.2020;1
31210560;14.09.2020;1
31237203;20.09.2020;2
30560868;15.09.2020;1
31247319;17.10.2020;1
30683913;17.10.2020;2
31259034;17.10.2020;1
31238769;16.09.2020;1
31241160;16.09.2020;1
31224183;17.10.2020;2
31228080;16.09.2020;1
31248228;17.10.2020;1
31016469;16.09.2020;1
31230339;16.09.2020;1
31228941;16.09.2020;1
31244856;17.10.2020;1
31243293;16.09.2020;1
31224843;16.09.2020;1
31252179;16.09.2020;2
31248591;18.10.2020;2
31257342;18.10.2020;1
31257462;18.10.2020;1
31020681;17.09.2020;1
31257486;18.10.2020;1
30616761;17.09.2020;1
30519720;18.10.2020;1
31051374;17.09.2020;1
30744945;17.09.2020;2
30094062;17.09.2020;1
31246560;17.09.2020;1
28055844;17.09.2020;1
31254414;17.09.2020;1
27946938;19.10.2020;1
30094062;18.09.2020;1
31240653;20.10.2020;1
31243293;20.10.2020;1
31234041;20.10.2020;1
31247913;20.10.2020;1
31149501;18.09.2020;1
27606453;20.10.2020;1
31232478;18.09.2020;1
31240707;18.09.2020;1
31254969;21.10.2020;1
31238574;21.10.2020;1
31254846;21.10.2020;1
31252182;21.10.2020;1
31205766;18.09.2020;1
31232337;21.10.2020;1
27971097;19.09.2020;1
31228035;21.10.2020;1
31230093;19.09.2020;1
31233681;19.09.2020;1
31224564;19.09.2020;1
30603078;21.10.2020;1
31245738;19.09.2020;1
31250166;19.09.2020;1
31020687;20.09.2020;1
31254042;22.10.2020;1
31236960;22.10.2020;1
31218564;22.10.2020;1
31239489;20.09.2020;1
31239282;26.03.2020;1
31234368;27.01.2020;1
31234848;27.01.2020;1
31236270;26.03.2020;2
31236180;28.01.2020;1
31287264;28.01.2020;1
31260651;28.01.2020;1
31225209;28.01.2020;1
31244697;28.01.2020;1
31247397;28.01.2020;1
31261338;28.01.2020;1
30419394;28.01.2020;1
31220973;28.01.2020;1
31259064;29.01.2020;1
31236495;29.01.2020;1
31227519;29.01.2020;1
31224669;26.03.2020;1
31224285;26.03.2020;1
30829062;26.03.2020;1
30638577;29.01.2020;1
31248441;26.03.2020;1
31238223;29.01.2020;1
31237005;26.03.2020;2
31246527;29.01.2020;1
31228686;26.03.2020;1
31229268;29.01.2020;1
31212867;26.03.2020;1
31249479;21.08.2020;1
31237359;14.08.2020;1
31236537;14.08.2020;1
31234608;21.08.2020;1
31235205;21.08.2020;1
31139085;21.08.2020;1
31228155;21.08.2020;1
31244817;15.08.2020;1
31256616;15.08.2020;1
30532251;15.08.2020;1
31246161;21.08.2020;1
31245726;21.08.2020;1
30638577;15.08.2020;1
31296561;15.08.2020;1
30558822;22.08.2020;1
30163392;15.08.2020;1
31227216;22.08.2020;1
30668634;15.08.2020;1
31242864;22.08.2020;1
31229640;22.08.2020;1
31224750;15.08.2020;1
31254969;15.08.2020;1
31247475;16.08.2020;1
31241523;16.08.2020;1
31243293;16.08.2020;1
31198758;22.08.2020;1
31228605;16.08.2020;1
31238997;16.08.2020;1
30854286;16.08.2020;1
31233276;16.08.2020;1
31230651;16.08.2020;1
31245732;29.08.2020;1
30839049;29.08.2020;1
31243470;23.08.2020;1
30647718;29.08.2020;1
31243470;29.08.2020;1
31232934;29.08.2020;1
31230225;23.08.2020;1
31235205;23.08.2020;1
31237152;30.08.2020;1
31232358;30.08.2020;1
30638973;30.08.2020;1
31230600;24.08.2020;1
31237107;30.08.2020;2
31237962;24.08.2020;1
31195467;24.08.2020;1
31145451;24.08.2020;1
31256568;31.08.2020;1
31250739;25.08.2020;1
31250925;25.08.2020;1
31253025;31.08.2020;1
31253022;25.08.2020;1
31249482;01.09.2020;1
30154731;26.08.2020;1
31226799;26.08.2020;1
31262142;01.09.2020;5
31228080;02.09.2020;1
31223568;02.09.2020;1
31227894;02.09.2020;1
31219821;26.08.2020;1
31242966;26.08.2020;1
31248957;02.09.2020;1
31251738;27.08.2020;1
31237572;27.08.2020;1
31204809;02.09.2020;1
31021644;27.08.2020;1
31234236;27.08.2020;1
31238796;27.08.2020;1
30343506;02.09.2020;1
31233681;27.08.2020;1
31237890;27.08.2020;1
31033092;02.09.2020;1
31237605;02.09.2020;1
31233348;02.09.2020;1
31235307;27.08.2020;1
31196223;02.09.2020;1
31241769;02.09.2020;1
31224867;28.08.2020;1
31452192;28.08.2020;1
31218564;28.08.2020;1
30421089;28.08.2020;1
31259985;28.08.2020;1
30725295;28.08.2020;1
31256928;28.08.2020;1
31213605;03.09.2020;1
31020732;03.09.2020;1
30800115;03.09.2020;1
31234611;28.08.2020;1
30712536;28.08.2020;1
31229502;03.09.2020;1
31281222;03.09.2020;1
31165077;28.08.2020;1
31259073;28.08.2020;1
31235349;03.09.2020;1
30638577;04.09.2020;1
30877434;04.09.2020;1
31241895;04.09.2020;1
31251021;25.09.2020;1
31224867;25.09.2020;1
31240899;25.09.2020;1
30699204;25.09.2020;1
31237821;08.09.2020;1
31247634;08.09.2020;1
31064118;25.09.2020;1
31226364;08.09.2020;1
31245732;08.09.2020;1
31260234;08.09.2020;1
31236684;26.09.2020;1
31251360;09.09.2020;1
31223109;26.09.2020;1
31240944;26.09.2020;1
31236873;09.09.2020;1
31233222;26.09.2020;1
31256835;09.09.2020;1
31255728;09.09.2020;1
30469428;26.09.2020;1
31262262;26.09.2020;1
31253955;09.09.2020;1
31232949;09.09.2020;2
30941847;27.09.2020;1
27901560;04.09.2020;1
30885660;04.09.2020;1
30850953;04.09.2020;1
31240473;10.09.2020;1
31227159;04.09.2020;1
31237410;04.09.2020;1
31242357;04.09.2020;1
31244520;04.09.2020;1
31246161;10.09.2020;1
31235445;10.09.2020;1
31240080;10.09.2020;1
31251348;05.09.2020;1
31255686;05.09.2020;1
31233678;10.09.2020;1
31245990;10.09.2020;1
31257702;05.09.2020;1
31219041;10.09.2020;1
31257441;05.09.2020;1
31253742;05.09.2020;1
31249839;05.09.2020;1
30692310;05.09.2020;1
30683913;05.09.2020;1
31203027;11.09.2020;1
31240368;11.09.2020;1
31261599;11.09.2020;1
31242378;06.09.2020;1
31226475;06.09.2020;1
31240590;12.09.2020;1
31226757;06.09.2020;1
31256835;06.09.2020;1
31238676;06.09.2020;1
31239690;12.09.2020;1
30359907;12.09.2020;1
31252797;07.09.2020;1
31020687;12.09.2020;1
31258542;07.09.2020;1
31242123;07.09.2020;1
31237938;12.09.2020;1
30772749;07.09.2020;1
31239963;13.09.2020;1
31258746;13.09.2020;1
31228932;14.09.2020;1
31253079;15.09.2020;1
31237542;15.09.2020;1
31232709;16.09.2020;1
31166832;17.10.2020;1
31247292;17.10.2020;1
31231461;16.09.2020;1
31228467;17.10.2020;1
31236357;17.10.2020;1
27770805;16.09.2020;1
31253907;16.09.2020;1
31232358;16.09.2020;1
31240104;16.09.2020;1
31163253;18.10.2020;1
31222320;18.10.2020;1
31253928;17.09.2020;1
31234266;18.10.2020;1
31218171;17.09.2020;1
31214088;17.09.2020;1
31230891;18.10.2020;1
31254423;18.10.2020;1
31250937;18.10.2020;1
31233876;18.10.2020;1
31248423;17.09.2020;1
30819084;17.09.2020;1
27563394;19.10.2020;1
31250163;17.09.2020;1
31211904;17.09.2020;1
31252662;19.10.2020;1
31238769;18.09.2020;1
31253175;18.09.2020;1
31248501;18.09.2020;1
31225194;18.09.2020;1
31163253;18.09.2020;1
31236420;20.10.2020;1
31258281;20.10.2020;1
31248495;21.10.2020;1
31229157;21.10.2020;1
31260645;21.10.2020;1
31250184;21.10.2020;1
31233348;21.10.2020;1
31256598;21.10.2020;1
31232313;21.10.2020;1
31231131;19.09.2020;1
31145451;19.09.2020;1
31248873;21.10.2020;1
31209090;21.10.2020;1
31250739;21.10.2020;1
27496365;19.09.2020;1
31257048;19.09.2020;1
31241466;21.10.2020;1
31224843;21.10.2020;1
31059768;19.09.2020;1
31233327;19.09.2020;1
31224843;19.09.2020;1
31244106;21.10.2020;1
31247859;22.10.2020;1
31249551;20.09.2020;1
31245111;22.10.2020;1
31256334;22.10.2020;1
27301401;22.10.2020;1
31249476;22.10.2020;1
31127517;22.10.2020;1
30952947;20.09.2020;1
27429279;22.10.2020;1
31235445;20.09.2020;1
31232913;22.10.2020;1
31250520;20.09.2020;1
31237359;20.09.2020;1
31259451;26.03.2020;1
31230147;26.03.2020;1
31245732;27.01.2020;1
31237152;28.01.2020;1
30466227;28.01.2020;1
30540852;28.01.2020;1
30340182;28.01.2020;1
31233234;28.01.2020;1
30606903;28.01.2020;1
31260234;29.01.2020;1
31239684;29.01.2020;1
31240860;26.03.2020;1
31205766;29.01.2020;1
31235226;29.01.2020;1
31226139;26.03.2020;1
31253337;29.01.2020;1
31251258;29.01.2020;1
31237287;29.01.2020;1
31237608;26.03.2020;1
31228464;29.01.2020;1
31163253;26.03.2020;1
31239858;29.01.2020;1
31222371;26.03.2020;1
31213359;30.01.2020;1
30762081;30.01.2020;1
31250718;26.03.2020;1
31247916;30.01.2020;1
31253973;27.03.2020;1
31250979;27.03.2020;1
31237077;30.01.2020;1
30724452;30.01.2020;1
31238634;30.01.2020;1
31247136;27.03.2020;1
31240653;30.01.2020;1
31235823;27.03.2020;2
31225872;27.03.2020;1
31260645;31.01.2020;1
31240689;31.01.2020;1
31231047;31.01.2020;1
31252455;31.01.2020;1
30871524;27.03.2020;1
31235955;31.01.2020;1
31253079;27.03.2020;2
30519720;31.01.2020;1
31249098;31.01.2020;1
31260939;31.01.2020;1
30412512;27.03.2020;1
31253439;31.01.2020;1
31146069;31.01.2020;1
31246029;31.01.2020;1
31237359;31.01.2020;1
31251360;31.01.2020;1
31259289;01.02.2020;1
31237686;01.02.2020;1
31260987;01.02.2020;1
31241676;01.02.2020;1
31141683;28.03.2020;1
31236447;01.02.2020;1
31154562;01.02.2020;2
31245063;28.03.2020;1
31241325;01.02.2020;1
30586278;01.02.2020;1
31232922;01.02.2020;1
31249248;01.02.2020;1
31260234;01.02.2020;1
31249608;01.02.2020;1
30638274;01.02.2020;1
31261662;01.02.2020;1
31232340;01.02.2020;1
31239879;01.02.2020;1
31240311;28.03.2020;1
31246449;01.02.2020;1
31245897;01.02.2020;1
30753387;28.03.2020;1
31016469;02.02.2020;1
30770856;02.02.2020;1
31257825;02.02.2020;1
31259856;02.02.2020;1
31229049;28.03.2020;1
31232643;28.03.2020;1
31237185;28.03.2020;1
31224585;28.03.2020;1
31242237;02.02.2020;1
31245408;02.02.2020;1
28116498;02.02.2020;1
30534762;29.03.2020;1
31250709;02.02.2020;1
31228266;29.03.2020;1
30413823;02.02.2020;1
30532251;29.03.2020;2
31246935;29.03.2020;1
31217871;29.03.2020;1
31259868;03.02.2020;1
31233327;03.02.2020;1
31245375;03.02.2020;1
31229808;03.02.2020;1
31232922;04.02.2020;1
31233681;29.03.2020;1
30165075;29.03.2020;2
27430086;29.03.2020;1
31231326;30.03.2020;1
31234434;30.03.2020;1
30454677;30.03.2020;1
31244106;31.03.2020;1
31260090;01.04.2020;1
31245990;01.04.2020;2
31020681;31.03.2020;1
31016469;01.04.2020;1
30638577;31.03.2020;1
31260234;01.04.2020;1
31245732;31.03.2020;1
30854331;02.04.2020;1
31239321;31.03.2020;1
31232643;02.04.2020;1
31242915;02.04.2020;1
30534762;01.04.2020;1
31258632;02.04.2020;1
31089012;01.04.2020;1
31258854;02.04.2020;1
31254441;01.04.2020;1
31228800;02.04.2020;1
31251738;01.04.2020;1
31237431;01.04.2020;1
31224720;02.04.2020;1
31249527;01.04.2020;1
31232643;01.04.2020;1
31238805;02.04.2020;1
31237152;01.04.2020;1
31241268;02.04.2020;1
31237692;01.04.2020;1
31253973;01.04.2020;1
30958881;02.04.2020;1
31239702;03.04.2020;1
31239504;03.04.2020;1
31239096;03.04.2020;1
31230048;03.04.2020;1
31229808;03.04.2020;1
31231968;03.04.2020;2
31195083;03.04.2020;1
31256907;07.04.2020;1
31236189;03.04.2020;1
31239186;07.04.2020;1
31047681;07.04.2020;1
30153864;08.04.2020;2
31263408;03.04.2020;1
31257618;03.04.2020;1
31242471;08.04.2020;1
31256355;08.04.2020;1
31227174;08.04.2020;1
31260786;08.04.2020;1
30469080;08.04.2020;1
31231722;08.04.2020;1
31232418;08.04.2020;1
31252413;08.04.2020;1
31252245;08.04.2020;1
30854286;08.04.2020;1
31236477;04.04.2020;1
30819084;08.04.2020;1
31231326;08.04.2020;1
31244445;04.04.2020;1
31259997;08.04.2020;2
31234692;04.04.2020;1
31222590;04.04.2020;1
31223409;04.04.2020;1
31235394;04.04.2020;1
31238556;04.04.2020;1
31250079;08.04.2020;1
31233447;05.04.2020;1
31253721;08.04.2020;1
31233585;05.04.2020;1
31235634;08.04.2020;1
31238208;05.04.2020;2
31228776;05.04.2020;1
31263408;09.04.2020;1
31247016;09.04.2020;1
31229658;05.04.2020;1
31239369;05.04.2020;1
31229808;05.04.2020;1
31260234;09.04.2020;1
30578376;09.04.2020;1
31247307;09.04.2020;2
31252896;05.04.2020;1
31252626;05.04.2020;1
31253052;05.04.2020;1
31233939;09.04.2020;1
30060699;09.04.2020;1
31237152;09.04.2020;1
31242450;09.04.2020;1
31230429;09.04.2020;1
31248072;06.04.2020;1
30429621;09.04.2020;1
31237386;09.04.2020;1
31228281;06.04.2020;1
31235490;06.04.2020;1
31239162;06.04.2020;1
31234308;09.04.2020;1
31237692;09.04.2020;1
28237503;06.04.2020;1
31251027;06.04.2020;2
31236420;09.04.2020;1
31252884;06.04.2020;1
31250067;09.04.2020;1
31247655;07.04.2020;1
30588495;07.04.2020;1
31252896;07.04.2020;1
31245111;10.04.2020;1
30352044;10.04.2020;1
31251420;10.04.2020;1
31247196;10.04.2020;1
31242285;10.04.2020;1
31260987;10.04.2020;1
31236063;12.04.2020;1
31235943;12.04.2020;1
31236024;12.04.2020;1
31222416;12.04.2020;1
31241640;12.04.2020;1
30718431;11.04.2020;1
31245063;13.04.2020;1
31245168;11.04.2020;1
31246611;11.04.2020;1
31230048;11.04.2020;1
31240146;13.04.2020;1
31238853;11.04.2020;1
31152441;13.04.2020;1
31236684;13.04.2020;1
31240362;13.04.2020;1
31246092;11.04.2020;1
30232179;11.04.2020;1
31234494;11.04.2020;1
30966690;11.04.2020;1
31224711;14.04.2020;1
31246419;14.04.2020;1
31245726;14.04.2020;1
31253724;11.04.2020;1
28143918;14.04.2020;1
30429621;14.04.2020;1
31213809;14.04.2020;1
31062435;11.04.2020;1
31226463;14.04.2020;1
31255911;12.04.2020;2
31221687;14.04.2020;1
30585084;12.04.2020;1
31260294;12.04.2020;1
31259289;15.04.2020;1
31237107;15.04.2020;1
31216242;15.04.2020;1
30966690;15.04.2020;1
31215126;12.04.2020;1
31242183;15.04.2020;1
31228542;12.04.2020;1
31260801;12.04.2020;1
31216293;12.04.2020;1
31228176;15.04.2020;1
31028982;15.04.2020;1
31235493;15.04.2020;1
31225878;15.04.2020;1
31255962;15.04.2020;2
30568407;15.04.2020;2
31223823;15.04.2020;1
31260342;16.04.2020;1
31247094;16.04.2020;1
31235676;16.04.2020;1
31231962;16.04.2020;1
31252383;16.04.2020;1
31238223;16.04.2020;1
31220715;16.04.2020;1
31246092;16.04.2020;1
31256589;19.04.2020;1
31230231;16.04.2020;2
31249437;20.04.2020;1
31244886;20.04.2020;1
30860880;16.04.2020;1
30569859;21.04.2020;1
31160805;17.04.2020;1
31247847;17.04.2020;1
28180665;17.04.2020;2
31234218;17.04.2020;1
31253754;21.04.2020;1
31265391;17.04.2020;1
31248957;17.04.2020;1
31225047;22.04.2020;1
31232301;17.04.2020;1
31241148;17.04.2020;1
30638577;22.04.2020;1
31221054;22.04.2020;1
27675189;22.04.2020;1
31238574;17.04.2020;1
31239429;22.04.2020;1
31248576;17.04.2020;1
31246452;18.04.2020;1
31240272;22.04.2020;1
28235565;22.04.2020;1
31213809;18.04.2020;1
31252872;23.04.2020;1
31253307;18.04.2020;1
31257927;23.04.2020;1
30902385;18.04.2020;1
31256739;23.04.2020;1
30602337;18.04.2020;1
31233537;23.04.2020;1
31222497;23.04.2020;1
31159416;18.04.2020;1
31239075;18.04.2020;1
30977904;23.04.2020;1
31222893;23.04.2020;1
31262271;23.04.2020;1
31247391;19.04.2020;1
31252629;23.04.2020;1
31262493;19.04.2020;1
31250886;19.04.2020;2
31253781;23.04.2020;1
31259505;23.04.2020;1
31232892;23.04.2020;1
31248441;23.04.2020;1
31241640;23.04.2020;1
31249002;24.04.2020;1
31240521;24.04.2020;1
31239096;24.04.2020;1
30893037;24.04.2020;1
30683913;24.04.2020;1
31093254;24.04.2020;1
31235205;24.04.2020;1
31242258;24.04.2020;1
31258746;24.04.2020;1
31233030;24.04.2020;1
31247835;24.04.2020;1
31256469;24.04.2020;1
31117413;25.04.2020;1
30330705;24.04.2020;1
30487134;24.04.2020;1
31244889;26.04.2020;1
31241427;24.04.2020;1
31250178;26.04.2020;1
31241640;24.04.2020;1
31260015;25.04.2020;1
31239009;25.04.2020;1
31236366;26.04.2020;1
31237431;25.04.2020;1
31201488;25.04.2020;1
30893037;26.04.2020;1
31248534;25.04.2020;1
31258809;25.04.2020;1
31232358;25.04.2020;1
31222371;26.04.2020;1
31235436;25.04.2020;1
31206447;26.04.2020;1
31227276;25.04.2020;1
31257993;26.04.2020;1
31241616;25.04.2020;1
31261083;26.04.2020;1
31223301;26.04.2020;1
31234929;25.04.2020;1
30719517;26.04.2020;1
30758625;27.04.2020;2
31226706;27.04.2020;1
31238805;27.04.2020;1
31249482;27.04.2020;1
31243242;02.05.2020;1
31253238;02.05.2020;2
27963621;02.05.2020;1
31247643;29.01.2020;1
31251402;29.01.2020;1
31016469;29.01.2020;1
27996447;29.01.2020;1
30374043;30.01.2020;1
31165077;30.01.2020;1
31241268;26.03.2020;1
30668634;30.01.2020;1
31234959;30.01.2020;1
31250235;30.01.2020;1
30833877;30.01.2020;1
31237377;27.03.2020;2
31055424;30.01.2020;1
31262214;27.03.2020;1
31240551;30.01.2020;1
31232964;27.03.2020;1
31251420;30.01.2020;1
31232388;27.03.2020;1
31242183;27.03.2020;1
30380133;27.03.2020;1
31214382;27.03.2020;1
